,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
2478,15803.0,1513.84,3,2010-09-20 13:08:00,81,1,15.138399999999999
2480,15807.0,913.62,2,2010-10-27 13:04:00,44,3,9.1362
2482,15809.0,758.67,2,2010-09-06 13:20:00,95,3,7.5866999999999996
2483,15810.0,1607.06,4,2010-11-18 10:44:00,22,1,16.0706
2484,15811.0,1671.9,2,2010-12-09 15:29:00,1,1,16.719
2485,15812.0,3400.33,7,2010-09-30 13:30:00,71,2,34.003299999999996
2486,15814.0,689.11,2,2010-11-11 17:55:00,29,3,6.8911
2487,15816.0,144.14999999999998,2,2010-06-15 13:36:00,178,0,1.4414999999999998
2488,15817.0,2766.4,3,2010-10-15 11:07:00,56,2,27.664
2489,15818.0,340.5,1,2010-04-30 12:58:00,224,0,3.405
2490,15819.0,2029.34,6,2010-10-04 15:14:00,67,2,20.2934
2491,15822.0,954.59,4,2010-08-03 16:08:00,129,1,9.5459
2493,15824.0,890.94,2,2010-09-12 13:20:00,89,3,8.9094
2494,15826.0,943.97,1,2010-05-20 17:00:00,204,0,9.4397
2496,15828.0,1108.82,1,2010-11-29 16:41:00,11,3,11.088199999999999
2497,15833.0,80.4,1,2009-12-02 11:59:00,373,0,0.804
2498,15834.0,1539.24,3,2010-11-28 12:05:00,12,1,15.3924
2499,15837.0,385.03000000000003,1,2010-08-11 10:16:00,121,3,3.8503000000000003
2501,15841.0,1518.35,5,2010-11-18 18:14:00,22,1,15.183499999999999
2502,15842.0,548.8,2,2010-11-11 14:08:00,29,3,5.4879999999999995
2503,15845.0,714.51,3,2010-06-21 11:40:00,172,0,7.1451
2504,15846.0,107.01,1,2010-11-19 14:40:00,21,3,1.0701
2505,15847.0,433.3,3,2010-10-07 18:19:00,64,3,4.333
2506,15848.0,139.94,1,2010-03-28 10:54:00,257,0,1.3994
2507,15850.0,819.87,4,2010-11-28 12:32:00,12,1,8.1987
2508,15851.0,109.73,1,2010-07-01 12:34:00,162,0,1.0973
2509,15852.0,96.55,1,2010-07-01 10:16:00,162,0,0.9655
2510,15854.0,2609.16,9,2010-11-28 10:42:00,12,2,26.0916
2511,15855.0,340.48,1,2010-08-20 17:15:00,112,3,3.4048000000000003
2513,15857.0,273.48,1,2010-10-05 16:43:00,66,3,2.7348000000000003
2514,15858.0,2521.52,9,2010-12-07 14:31:00,3,2,25.2152
2515,15859.0,438.46,1,2010-10-03 12:52:00,68,3,4.3846
2516,15860.0,1528.0,10,2010-12-06 11:38:00,4,2,15.28
2517,15861.0,1236.43,4,2010-09-09 19:56:00,92,1,12.3643
2518,15862.0,2095.41,10,2010-12-01 11:21:00,9,2,20.954099999999997
2519,15863.0,289.86,3,2010-04-01 15:40:00,253,0,2.8986
2520,15864.0,244.44000000000003,1,2010-11-23 15:02:00,17,3,2.4444000000000004
2521,15865.0,1353.79,2,2010-10-22 15:24:00,49,1,13.5379
2523,15868.0,94.53,1,2010-05-05 14:11:00,219,0,0.9453
2524,15869.0,174.02,1,2010-03-23 16:50:00,262,0,1.7402000000000002
2525,15870.0,508.52,3,2010-11-08 10:57:00,32,3,5.0851999999999995
2526,15871.0,33.099999999999994,1,2010-09-28 14:16:00,73,3,0.33099999999999996
2527,15872.0,434.75,2,2010-11-26 12:05:00,14,3,4.3475
2528,15873.0,313.91999999999996,4,2010-07-28 12:41:00,135,3,3.1391999999999998
2530,15875.0,111.72,1,2010-03-03 16:51:00,282,0,1.1172
2531,15876.0,1449.1399999999999,2,2010-10-26 18:58:00,45,1,14.491399999999999
2532,15878.0,330.77,2,2010-05-27 12:17:00,197,0,3.3076999999999996
2533,15879.0,1157.3,4,2010-10-31 16:21:00,40,1,11.573
2534,15880.0,343.28000000000003,1,2010-12-05 13:00:00,5,3,3.4328000000000003
2535,15882.0,979.62,6,2010-12-06 13:12:00,4,1,9.7962
2536,15884.0,249.70000000000002,2,2010-10-03 15:55:00,68,3,2.4970000000000003
2538,15886.0,871.78,3,2010-10-19 12:01:00,52,1,8.7178
2539,15887.0,1027.15,3,2010-10-29 08:36:00,42,1,10.271500000000001
2540,15888.0,260.85,2,2010-11-04 09:59:00,36,3,2.6085000000000003
2541,15889.0,1359.41,7,2010-12-05 15:12:00,5,1,13.594100000000001
2542,15890.0,535.65,5,2010-11-10 12:46:00,30,1,5.3565
2543,15892.0,128.2,1,2010-02-08 16:23:00,305,0,1.2819999999999998
2544,15893.0,305.28000000000003,1,2010-08-15 11:12:00,117,3,3.0528000000000004
2545,15894.0,156.74,1,2010-12-05 14:06:00,5,3,1.5674000000000001
2547,15899.0,56.25,1,2010-12-06 10:36:00,4,3,0.5625
2548,15900.0,549.29,3,2010-10-22 10:44:00,49,3,5.4929
2549,15901.0,339.34,4,2010-09-14 14:16:00,87,3,3.3933999999999997
2550,15902.0,145.01,1,2010-11-24 16:57:00,16,3,1.4501
2551,15903.0,3813.0800000000004,5,2010-11-26 12:44:00,14,2,38.1308
2552,15905.0,114.69,1,2010-06-14 16:00:00,179,0,1.1469
2553,15906.0,987.95,3,2010-11-30 13:26:00,10,1,9.8795
2554,15908.0,764.57,2,2010-08-06 11:56:00,126,3,7.645700000000001
2555,15910.0,1449.6200000000001,7,2010-11-04 12:18:00,36,1,14.496200000000002
2556,15911.0,1702.34,8,2010-03-26 12:06:00,259,2,17.0234
2557,15912.0,810.08,7,2010-09-29 13:20:00,72,1,8.1008
2558,15913.0,6.300000000000001,1,2010-06-23 16:31:00,170,0,0.063
2559,15914.0,205.99,2,2010-11-26 16:10:00,14,3,2.0599000000000003
2560,15915.0,429.21,1,2010-11-03 11:13:00,37,3,4.2921
2561,15916.0,1899.08,7,2010-12-08 13:14:00,2,2,18.9908
2562,15917.0,437.53000000000003,4,2010-04-12 15:01:00,242,0,4.3753
2563,15918.0,248.65,1,2010-03-18 11:40:00,267,0,2.4865
2564,15919.0,270.72,1,2010-12-06 11:26:00,4,3,2.7072000000000003
2565,15920.0,404.14,5,2010-10-11 13:57:00,60,1,4.041399999999999
2566,15921.0,466.08,3,2010-11-08 10:24:00,32,3,4.6608
2567,15922.0,369.5,1,2010-12-01 13:51:00,9,3,3.695
2568,15923.0,127.08,1,2010-12-02 12:16:00,8,3,1.2708
2569,15924.0,102.82,1,2009-12-08 15:00:00,367,0,1.0282
2570,15926.0,134.44,1,2010-06-15 15:23:00,178,0,1.3444
2571,15927.0,123.39,1,2010-03-02 13:25:00,283,0,1.2339
2572,15928.0,293.53,1,2010-02-21 15:16:00,292,0,2.9353
2573,15929.0,594.0,1,2010-03-05 14:56:00,280,0,5.94
2574,15931.0,239.9,1,2010-10-07 16:46:00,64,3,2.399
2575,15934.0,2190.66,2,2010-10-18 10:13:00,53,1,21.906599999999997
2576,15936.0,282.79,2,2010-11-25 16:39:00,15,3,2.8279
2577,15938.0,330.23,4,2010-09-09 17:07:00,92,3,3.3023000000000002
2578,15939.0,2945.38,1,2010-11-30 12:07:00,10,1,29.4538
2579,15941.0,405.0,1,2010-03-12 14:45:00,273,0,4.05
2580,15943.0,271.28999999999996,2,2010-02-28 12:49:00,285,0,2.7128999999999994
2581,15944.0,1839.1399999999999,3,2010-11-11 09:55:00,29,1,18.391399999999997
2582,15945.0,646.27,4,2010-12-09 13:14:00,1,1,6.4627
2583,15946.0,2304.18,3,2010-07-25 12:18:00,138,1,23.0418
2584,15948.0,553.85,1,2010-10-11 12:16:00,60,3,5.5385
2586,15951.0,304.95,1,2010-11-23 18:20:00,17,3,3.0495
2587,15953.0,2010.1699999999998,11,2010-12-05 15:15:00,5,2,20.101699999999997
2588,15954.0,190.75,1,2010-04-29 13:35:00,225,0,1.9075
2590,15956.0,617.6,2,2010-06-06 13:06:00,187,0,6.176
2591,15957.0,501.21,2,2010-10-15 12:22:00,56,3,5.0121
2592,15958.0,388.64,3,2010-11-01 12:22:00,39,3,3.8864
2593,15959.0,579.49,3,2010-01-26 16:38:00,318,0,5.7949
2594,15960.0,410.95,4,2010-11-30 15:57:00,10,3,4.1095
2595,15961.0,451.28999999999996,1,2010-11-25 15:59:00,15,3,4.512899999999999
2596,15962.0,295.83,1,2010-09-16 13:48:00,85,3,2.9583
2597,15964.0,272.96000000000004,1,2010-02-14 15:30:00,299,0,2.7296000000000005
2598,15965.0,2167.45,10,2010-12-07 13:18:00,3,2,21.6745
2599,15966.0,426.53000000000003,1,2010-09-15 10:44:00,86,3,4.2653
2600,15967.0,2622.77,10,2010-11-25 13:42:00,15,2,26.2277
2601,15968.0,418.05,1,2010-11-16 13:04:00,24,3,4.1805
2602,15969.0,460.95,2,2010-10-10 12:01:00,61,3,4.6095
2603,15970.0,703.22,1,2010-04-20 11:30:00,234,0,7.0322000000000005
2604,15971.0,1702.98,6,2010-11-19 10:43:00,21,1,17.0298
2605,15972.0,1810.27,5,2010-09-09 13:20:00,92,1,18.1027
2606,15973.0,680.62,3,2010-12-08 11:42:00,2,3,6.8062000000000005
2607,15976.0,1315.7,4,2010-10-25 11:33:00,46,1,13.157
2608,15978.0,2180.64,2,2010-10-03 14:08:00,68,1,21.8064
2609,15979.0,329.22,1,2010-04-16 11:35:00,238,0,3.2922000000000002
2612,15982.0,324.51,1,2010-04-13 15:47:00,241,0,3.2451
2613,15983.0,2483.8,6,2010-12-09 10:45:00,1,2,24.838
2615,15985.0,1572.8600000000001,5,2010-09-29 14:43:00,72,1,15.728600000000002
2616,15986.0,186.3,1,2010-11-23 10:02:00,17,3,1.8630000000000002
2617,15987.0,230.85,2,2010-12-06 08:34:00,4,3,2.3085
2618,15988.0,612.0600000000001,2,2010-06-06 12:45:00,187,0,6.1206000000000005
2619,15989.0,372.51,2,2010-11-29 12:03:00,11,3,3.7251
2620,15990.0,1217.94,5,2010-08-02 12:42:00,130,1,12.179400000000001
2621,15991.0,150.55,1,2010-06-23 15:50:00,170,0,1.5055
2622,15992.0,854.61,2,2010-11-08 14:51:00,32,3,8.546100000000001
2623,15994.0,775.11,2,2010-10-24 12:14:00,47,3,7.7511
2624,15995.0,696.19,1,2010-10-21 13:57:00,50,3,6.961900000000001
2625,15996.0,626.22,2,2010-12-08 15:59:00,2,3,6.2622
2627,15999.0,20.4,1,2009-12-04 12:31:00,371,0,0.204
2628,16001.0,583.39,1,2010-11-23 17:10:00,17,3,5.8339
2629,16002.0,169.21,1,2010-03-24 13:08:00,261,0,1.6921000000000002
2630,16003.0,2878.46,5,2010-11-23 16:30:00,17,2,28.7846
2631,16004.0,2146.39,5,2010-08-22 11:48:00,110,2,21.4639
2632,16005.0,1820.83,6,2010-11-29 11:48:00,11,2,18.208299999999998
2633,16006.0,245.77,1,2010-11-17 12:03:00,23,3,2.4577
2634,16007.0,1373.2,3,2010-11-21 12:29:00,19,1,13.732000000000001
2636,16010.0,1316.56,8,2010-11-28 11:19:00,12,2,13.1656
2638,16012.0,1574.5,2,2010-11-03 13:47:00,37,1,15.745
2640,16014.0,467.89,2,2010-10-27 16:04:00,44,3,4.6789
2641,16016.0,1025.18,4,2010-12-08 12:36:00,2,1,10.251800000000001
2642,16017.0,1341.95,4,2010-10-18 12:58:00,53,1,13.419500000000001
2643,16018.0,289.23,2,2010-11-08 15:36:00,32,3,2.8923
2645,16021.0,532.25,2,2010-11-09 14:48:00,31,3,5.3225
2646,16024.0,232.96,2,2010-10-24 11:42:00,47,3,2.3296
2647,16027.0,1113.74,9,2010-09-08 12:44:00,93,2,11.1374
2648,16028.0,82.2,1,2010-04-23 11:45:00,231,0,0.8220000000000001
2650,16032.0,1970.45,6,2010-09-09 18:00:00,92,2,19.7045
2651,16033.0,2019.73,8,2010-12-05 10:36:00,5,2,20.1973
2652,16034.0,491.02,3,2010-11-10 11:32:00,30,3,4.9102
2653,16035.0,217.73,1,2010-05-28 15:09:00,196,0,2.1773
2654,16036.0,1797.92,2,2010-10-11 15:08:00,60,1,17.979200000000002
2655,16037.0,654.32,2,2010-06-13 11:32:00,180,0,6.543200000000001
2656,16039.0,456.4,2,2010-10-12 10:44:00,59,3,4.564
2657,16040.0,1103.35,4,2010-10-05 11:09:00,66,1,11.033499999999998
2658,16042.0,1067.85,3,2010-11-25 18:16:00,15,1,10.6785
2659,16043.0,1082.6000000000001,4,2010-11-25 15:40:00,15,1,10.826
2660,16044.0,340.84000000000003,1,2010-09-30 18:12:00,71,3,3.4084000000000003
2661,16045.0,2094.23,4,2010-10-19 10:23:00,52,1,20.9423
2662,16046.0,235.78,1,2010-05-26 13:18:00,198,0,2.3578
2663,16047.0,107.14,1,2010-01-26 16:34:00,318,0,1.0714
2664,16048.0,818.7900000000001,4,2010-12-01 15:28:00,9,1,8.1879
2665,16049.0,787.89,3,2010-11-29 14:36:00,11,3,7.8789
2666,16050.0,162.8,2,2010-11-21 14:52:00,19,3,1.6280000000000001
2667,16051.0,188.44,1,2010-01-27 09:38:00,317,0,1.8844
2668,16053.0,2122.89,4,2010-10-22 11:42:00,49,1,21.2289
2669,16054.0,1327.98,3,2010-10-17 11:38:00,54,1,13.2798
2670,16057.0,1591.73,3,2010-07-08 11:33:00,155,1,15.917300000000001
2671,16058.0,62.7,1,2010-10-29 16:48:00,42,3,0.627
2672,16059.0,1757.91,7,2010-12-07 10:36:00,3,2,17.5791
2673,16060.0,541.95,3,2010-11-04 12:10:00,36,3,5.4195
2674,16061.0,89.65,1,2010-10-04 15:29:00,67,3,0.8965000000000001
2675,16062.0,1709.83,4,2010-11-25 19:06:00,15,1,17.0983
2676,16064.0,111.0,1,2009-12-14 16:11:00,361,0,1.11
2677,16065.0,2010.53,8,2010-12-09 13:03:00,1,2,20.1053
2678,16067.0,3395.29,3,2010-05-26 12:33:00,198,2,33.9529
2679,16068.0,122.93,1,2010-04-25 11:52:00,229,0,1.2293
2680,16069.0,457.7,1,2010-10-18 10:32:00,53,3,4.577
2681,16071.0,750.5600000000001,3,2010-06-30 13:41:00,163,0,7.5056
2682,16072.0,3744.57,3,2010-10-07 16:48:00,64,2,37.4457
2683,16074.0,265.25,1,2010-11-14 13:19:00,26,3,2.6525
2684,16075.0,736.9300000000001,2,2010-07-25 11:31:00,138,3,7.369300000000001
2685,16077.0,2300.4,1,2010-03-24 10:42:00,261,0,23.004
2686,16078.0,283.79,1,2010-02-08 13:29:00,305,0,2.8379000000000003
2687,16080.0,385.40000000000003,2,2010-11-19 08:18:00,21,3,3.8540000000000005
2688,16081.0,1653.28,4,2010-12-08 11:16:00,2,1,16.532799999999998
2689,16082.0,106.75,1,2010-02-07 15:16:00,306,0,1.0675
2690,16083.0,1033.8,2,2010-11-22 12:55:00,18,3,10.338
2691,16085.0,1362.02,7,2010-11-24 14:21:00,16,1,13.6202
2692,16086.0,1743.6,6,2010-12-07 13:45:00,3,1,17.436
2693,16087.0,1739.92,5,2010-11-15 16:44:00,25,1,17.3992
2694,16088.0,1437.43,2,2010-05-13 10:16:00,211,0,14.3743
2695,16089.0,271.44,2,2010-11-18 13:51:00,22,3,2.7144
2696,16090.0,205.91,1,2010-03-25 13:05:00,260,0,2.0591
2697,16092.0,770.08,3,2010-07-23 11:30:00,140,3,7.7008
2698,16094.0,2617.33,7,2010-11-29 15:54:00,11,2,26.173299999999998
2699,16095.0,447.05,1,2010-09-09 16:54:00,92,3,4.4705
2700,16096.0,1264.3500000000001,3,2010-10-19 15:03:00,52,1,12.643500000000001
2701,16098.0,2442.47,8,2010-12-01 09:45:00,9,2,24.424699999999998
2702,16099.0,841.3,4,2010-10-18 14:48:00,53,1,8.413
2703,16100.0,582.64,1,2010-09-03 11:39:00,98,3,5.8264
2704,16101.0,1938.46,3,2010-10-01 10:45:00,70,1,19.3846
2706,16104.0,2476.25,8,2010-10-17 10:34:00,54,2,24.7625
2707,16105.0,2049.23,4,2010-09-27 11:38:00,74,1,20.4923
2708,16108.0,1393.42,3,2010-10-01 15:10:00,70,1,13.9342
2709,16109.0,327.6,1,2010-01-10 10:37:00,334,0,3.2760000000000002
2710,16110.0,481.79,1,2010-07-05 13:04:00,158,0,4.8179
2711,16111.0,562.48,1,2010-10-07 19:51:00,64,3,5.6248000000000005
2712,16115.0,907.17,4,2010-11-07 11:27:00,33,1,9.0717
2713,16117.0,422.19,2,2010-11-02 12:02:00,38,3,4.2219
2715,16119.0,1297.45,6,2010-11-10 13:40:00,30,1,12.9745
2716,16120.0,1747.77,2,2010-10-13 15:22:00,58,1,17.4777
2717,16121.0,609.98,3,2010-11-14 11:41:00,26,3,6.0998
2718,16122.0,316.92,3,2010-12-08 11:41:00,2,3,3.1692
2719,16124.0,1523.49,3,2010-10-17 12:56:00,54,1,15.2349
2722,16127.0,145.06,1,2009-12-13 12:19:00,362,0,1.4506000000000001
2723,16128.0,1920.83,6,2010-11-24 15:26:00,16,2,19.208299999999998
2724,16129.0,1396.05,3,2010-10-28 14:29:00,43,1,13.9605
2725,16130.0,987.48,4,2010-10-13 15:14:00,58,1,9.8748
2727,16132.0,664.1999999999999,2,2010-06-13 13:49:00,180,0,6.6419999999999995
2729,16134.0,1527.25,3,2010-10-12 10:44:00,59,1,15.2725
2730,16135.0,301.9,1,2010-05-05 09:35:00,219,0,3.0189999999999997
2731,16136.0,237.42,1,2010-02-14 12:49:00,299,0,2.3742
2732,16137.0,422.7,1,2010-01-28 15:04:00,316,0,4.227
2733,16138.0,910.35,3,2010-11-26 12:13:00,14,1,9.1035
2734,16139.0,475.74,2,2009-12-17 11:24:00,358,0,4.7574000000000005
2735,16140.0,832.4200000000001,2,2010-12-03 14:40:00,7,3,8.324200000000001
2736,16141.0,335.54,1,2010-10-18 14:12:00,53,3,3.3554000000000004
2737,16143.0,2485.89,7,2010-12-05 15:18:00,5,2,24.8589
2738,16145.0,3005.9500000000003,8,2010-11-16 15:58:00,24,2,30.059500000000003
2739,16146.0,212.25,1,2010-09-17 10:46:00,84,3,2.1225
2740,16147.0,2023.91,4,2010-11-04 14:56:00,36,1,20.2391
2741,16148.0,310.3,1,2010-09-29 10:12:00,72,3,3.103
2742,16149.0,141.70000000000002,1,2010-10-06 15:54:00,65,3,1.4170000000000003
2743,16150.0,2342.57,6,2010-12-02 18:27:00,8,2,23.425700000000003
2744,16153.0,3309.2599999999998,6,2010-10-15 09:29:00,56,2,33.0926
2745,16155.0,796.9,5,2010-11-23 12:03:00,17,1,7.968999999999999
2746,16156.0,3096.14,11,2010-11-22 09:57:00,18,2,30.961399999999998
2747,16158.0,628.32,9,2010-07-05 13:55:00,158,1,6.283200000000001
2748,16159.0,884.59,3,2010-08-26 13:40:00,106,1,8.8459
2750,16163.0,1992.98,5,2010-12-09 16:28:00,1,1,19.9298
2751,16165.0,79.9,1,2010-07-22 14:17:00,141,3,0.799
2752,16166.0,435.83,2,2010-10-07 15:44:00,64,3,4.3583
2753,16167.0,1386.1200000000001,5,2010-10-21 15:33:00,50,1,13.861200000000002
2756,16172.0,744.34,3,2010-08-23 13:53:00,109,3,7.4434000000000005
2757,16174.0,1237.2,4,2010-08-05 12:33:00,127,1,12.372
2758,16175.0,798.85,3,2010-08-25 11:58:00,107,3,7.9885
2759,16176.0,2052.69,4,2010-10-14 13:54:00,57,1,20.5269
2760,16177.0,1915.36,7,2010-09-29 10:12:00,72,2,19.153599999999997
2761,16178.0,414.7,1,2010-11-03 14:46:00,37,3,4.147
2763,16182.0,3354.0,5,2010-09-27 09:41:00,74,2,33.54
2764,16183.0,739.1,3,2010-11-10 11:12:00,30,3,7.391
2765,16185.0,115.31,1,2010-05-24 11:04:00,200,0,1.1531
2767,16188.0,105.80000000000001,1,2010-10-27 11:50:00,44,3,1.058
2768,16190.0,2508.4700000000003,7,2010-11-10 09:43:00,30,2,25.0847
2770,16192.0,351.3,1,2009-12-04 12:28:00,371,0,3.513
2771,16193.0,315.98,1,2010-10-25 10:25:00,46,3,3.1598
2772,16194.0,308.59999999999997,1,2010-11-29 13:28:00,11,3,3.086
2773,16195.0,323.25,1,2009-12-16 14:09:00,359,0,3.2325
2774,16196.0,93.3,1,2010-08-08 11:40:00,124,3,0.9329999999999999
2775,16197.0,2016.71,9,2010-08-27 12:56:00,105,2,20.1671
2776,16198.0,629.36,1,2010-09-28 13:59:00,73,3,6.2936000000000005
2777,16199.0,942.75,7,2010-11-12 12:55:00,28,1,9.4275
2779,16201.0,248.65,1,2010-10-20 12:00:00,51,3,2.4865
2780,16202.0,2136.72,8,2010-10-18 14:10:00,53,2,21.367199999999997
2781,16203.0,521.64,3,2010-12-02 15:39:00,8,3,5.2164
2782,16204.0,538.53,2,2010-11-24 15:03:00,16,3,5.3853
2783,16205.0,1069.23,3,2010-11-08 12:17:00,32,1,10.6923
2784,16206.0,2065.26,9,2010-11-17 10:06:00,23,2,20.652600000000003
2785,16208.0,2776.19,8,2010-11-10 13:09:00,30,2,27.7619
2786,16209.0,1884.16,4,2010-11-22 14:39:00,18,1,18.8416
2788,16211.0,543.5699999999999,2,2010-10-14 13:20:00,57,3,5.4357
2789,16212.0,603.37,2,2010-03-31 12:16:00,254,0,6.0337
2790,16214.0,975.5,1,2010-09-30 13:57:00,71,3,9.755
2791,16218.0,1355.29,7,2010-12-01 11:29:00,9,1,13.5529
2792,16219.0,40.8,1,2010-07-27 11:44:00,136,3,0.408
2793,16221.0,1370.65,7,2010-12-07 13:13:00,3,1,13.7065
2794,16222.0,498.5,1,2009-12-18 14:31:00,357,0,4.985
2795,16223.0,1102.3500000000001,2,2010-11-30 11:50:00,10,3,11.023500000000002
2796,16224.0,321.24,1,2010-11-17 13:14:00,23,3,3.2124
2797,16225.0,1771.0900000000001,10,2010-11-02 15:39:00,38,2,17.710900000000002
2798,16226.0,417.05,2,2010-11-26 13:36:00,14,3,4.1705000000000005
2799,16227.0,713.0,2,2010-08-02 14:16:00,130,3,7.13
2800,16228.0,890.8100000000001,3,2010-11-19 14:20:00,21,1,8.908100000000001
2801,16229.0,1857.26,4,2010-11-23 12:01:00,17,1,18.5726
2802,16231.0,1078.22,4,2010-11-25 15:00:00,15,1,10.7822
2803,16232.0,1722.09,3,2010-10-15 16:00:00,56,1,17.2209
2804,16233.0,1429.03,7,2010-12-08 12:51:00,2,1,14.2903
2805,16234.0,333.18,3,2010-08-20 14:33:00,112,3,3.3318
2806,16235.0,1186.4,4,2010-11-29 09:22:00,11,1,11.864
2807,16237.0,136.65,1,2010-09-28 17:02:00,73,3,1.3665
2808,16238.0,63.66,1,2010-10-13 12:36:00,58,3,0.6365999999999999
2809,16239.0,1078.0,4,2010-11-22 16:27:00,18,1,10.78
2810,16241.0,1721.44,4,2010-12-05 11:04:00,5,1,17.2144
2812,16244.0,1056.63,1,2010-12-02 11:41:00,8,3,10.566300000000002
2813,16246.0,827.25,2,2010-09-06 12:04:00,95,3,8.2725
2814,16250.0,401.94,2,2010-12-01 09:59:00,9,3,4.0194
2815,16251.0,128.31,1,2010-07-15 14:55:00,148,3,1.2831000000000001
2816,16252.0,295.09000000000003,1,2010-11-22 11:57:00,18,3,2.9509000000000003
2817,16253.0,3626.29,5,2010-10-15 14:51:00,56,2,36.2629
2818,16254.0,985.14,3,2010-11-26 13:22:00,14,1,9.8514
2819,16255.0,2286.89,8,2010-12-09 14:25:00,1,2,22.8689
2820,16256.0,876.9399999999999,2,2010-08-03 08:58:00,129,3,8.7694
2822,16259.0,361.94,3,2010-10-25 14:27:00,46,3,3.6194
2823,16261.0,312.62,2,2010-11-18 19:22:00,22,3,3.1262
2824,16262.0,755.15,1,2010-11-26 13:22:00,14,3,7.5515
2825,16263.0,351.01,1,2010-10-12 14:52:00,59,3,3.5101
2826,16264.0,837.53,2,2010-09-27 15:00:00,74,3,8.3753
2827,16265.0,1488.17,3,2010-11-18 10:06:00,22,1,14.8817
2828,16266.0,896.06,7,2010-10-12 17:20:00,59,1,8.9606
2829,16267.0,186.66,1,2010-04-27 14:10:00,227,0,1.8666
2830,16269.0,717.57,1,2010-09-28 11:50:00,73,3,7.175700000000001
2831,16271.0,2033.78,5,2010-09-08 15:00:00,93,1,20.3378
2832,16273.0,336.03999999999996,2,2010-03-01 13:24:00,284,0,3.3604
2833,16274.0,357.95,1,2010-12-01 15:35:00,9,3,3.5795
2834,16275.0,1591.24,2,2010-08-22 11:28:00,110,1,15.9124
2835,16276.0,1818.79,2,2010-08-17 13:40:00,115,1,18.1879
2836,16277.0,188.69,1,2009-12-06 11:27:00,369,0,1.8869
2837,16278.0,551.46,2,2010-08-16 13:38:00,116,3,5.514600000000001
2839,16280.0,238.05,1,2009-12-14 15:49:00,361,0,2.3805
2840,16281.0,1361.96,2,2010-10-12 09:01:00,59,1,13.6196
2841,16282.0,1139.28,2,2010-08-09 10:27:00,123,3,11.3928
2842,16283.0,2833.01,3,2010-10-17 16:17:00,54,2,28.3301
2843,16284.0,205.8,1,2010-11-11 13:27:00,29,3,2.0580000000000003
2844,16285.0,176.9,1,2010-03-03 16:03:00,282,0,1.7690000000000001
2845,16286.0,328.95,2,2010-08-19 14:48:00,113,3,3.2895
2846,16287.0,864.48,4,2010-11-28 14:43:00,12,1,8.6448
2847,16288.0,129.85,1,2010-08-26 14:45:00,106,3,1.2985
2848,16289.0,136.31,1,2010-09-03 14:02:00,98,3,1.3631
2849,16290.0,2069.3,4,2010-09-01 11:52:00,100,1,20.693
2850,16291.0,117.72,1,2010-01-26 16:26:00,318,0,1.1772
2851,16292.0,951.51,4,2010-11-24 13:21:00,16,1,9.5151
2852,16293.0,2408.96,6,2010-12-07 15:02:00,3,2,24.0896
2853,16294.0,126.05000000000001,1,2010-08-20 12:01:00,112,3,1.2605000000000002
2854,16296.0,1313.67,4,2010-03-23 13:11:00,262,0,13.136700000000001
2855,16298.0,487.5,4,2010-11-07 14:32:00,33,3,4.875
2856,16299.0,193.65,1,2010-08-19 17:46:00,113,3,1.9365
2857,16300.0,1392.43,3,2010-10-05 13:14:00,66,1,13.9243
2858,16301.0,107.33,1,2009-12-03 10:20:00,372,0,1.0733
2859,16303.0,2567.64,4,2010-11-12 15:05:00,28,2,25.676399999999997
2860,16304.0,381.66,1,2010-01-14 08:30:00,330,0,3.8166
2861,16306.0,560.55,2,2010-12-07 15:18:00,3,3,5.605499999999999
2862,16307.0,1194.92,3,2010-10-06 14:31:00,65,1,11.949200000000001
2863,16308.0,2560.0,3,2010-10-29 12:09:00,42,1,25.6
2864,16310.0,460.08,2,2010-10-21 14:47:00,50,3,4.6008
2865,16312.0,171.15,1,2010-10-03 14:15:00,68,3,1.7115
2866,16314.0,1491.4,3,2010-11-15 12:06:00,25,1,14.914000000000001
2867,16315.0,176.34,1,2010-06-21 13:53:00,172,0,1.7634
2868,16316.0,2806.0,5,2010-11-24 08:35:00,16,2,28.06
2869,16317.0,850.86,2,2010-06-07 14:24:00,186,0,8.5086
2871,16321.0,230.9,2,2010-03-23 16:01:00,262,0,2.309
2872,16323.0,146.16,1,2010-05-11 09:48:00,213,0,1.4616
2873,16325.0,3003.26,9,2010-10-11 09:40:00,60,2,30.032600000000002
2874,16326.0,1716.03,10,2010-11-21 11:03:00,19,2,17.1603
2876,16328.0,310.83,1,2010-05-25 14:02:00,199,0,3.1083
2877,16329.0,1703.07,4,2010-10-08 12:44:00,63,1,17.0307
2878,16330.0,382.42,4,2010-10-11 14:59:00,60,3,3.8242000000000003
2879,16331.0,2037.7,6,2010-10-03 13:47:00,68,2,20.377
2880,16332.0,417.21000000000004,4,2010-10-04 13:13:00,67,3,4.1721
2881,16334.0,277.48,1,2010-08-04 16:38:00,128,3,2.7748000000000004
2882,16335.0,2774.0,7,2010-06-06 11:35:00,187,2,27.74
2883,16336.0,3517.69,4,2010-10-15 12:32:00,56,2,35.1769
2884,16340.0,976.99,2,2010-09-26 12:51:00,75,3,9.7699
2885,16341.0,1878.92,3,2010-09-28 17:55:00,73,1,18.7892
