,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
2173,15370.0,1352.96,1,2010-10-25 12:08:00,46,3,13.5296
2180,15378.0,246.5,2,2010-09-03 11:30:00,98,3,2.465
2181,15379.0,1174.55,1,2010-11-04 11:59:00,36,3,11.7455
2186,15385.0,625.2,2,2010-11-12 12:28:00,28,3,6.252000000000001
2187,15387.0,468.65,1,2010-08-04 16:05:00,128,3,4.6865
2195,15400.0,586.1,3,2010-10-15 12:00:00,56,3,5.861000000000001
2196,15401.0,216.95000000000002,2,2010-09-13 13:42:00,88,3,2.1695
2198,15403.0,170.88,2,2010-08-05 12:21:00,127,3,1.7087999999999999
2199,15404.0,257.06,1,2010-11-29 11:03:00,11,3,2.5706
2201,15406.0,465.15999999999997,2,2010-09-12 13:10:00,89,3,4.651599999999999
2205,15416.0,588.5,3,2010-08-18 09:48:00,114,3,5.885
2206,15418.0,452.32,2,2010-10-10 13:38:00,61,3,4.5232
2211,15424.0,214.44,1,2010-09-02 17:17:00,99,3,2.1444
2214,15428.0,668.97,3,2010-11-17 13:46:00,23,3,6.6897
2215,15430.0,954.75,2,2010-08-29 10:42:00,103,3,9.5475
2216,15431.0,153.24,1,2010-07-25 12:44:00,138,3,1.5324
2224,15446.0,406.95,3,2010-11-28 11:59:00,12,3,4.0695
2227,15451.0,233.21,2,2010-10-01 13:40:00,70,3,2.3321
2232,15458.0,208.79999999999998,1,2010-11-02 19:50:00,38,3,2.0879999999999996
2233,15459.0,202.82999999999998,2,2010-10-18 15:25:00,53,3,2.0282999999999998
2234,15461.0,429.7,2,2010-09-05 12:31:00,96,3,4.297
2235,15462.0,502.45,1,2010-09-20 10:23:00,81,3,5.0245
2238,15468.0,962.97,1,2010-11-12 09:39:00,28,3,9.6297
2239,15469.0,335.7,1,2010-09-27 10:09:00,74,3,3.3569999999999998
2241,15471.0,847.0799999999999,2,2010-11-24 14:39:00,16,3,8.470799999999999
2242,15473.0,274.8,1,2010-09-21 09:14:00,80,3,2.748
2256,15488.0,340.6,4,2010-09-09 11:59:00,92,3,3.406
2258,15490.0,217.6,1,2010-10-05 13:11:00,66,3,2.176
2261,15495.0,246.5,1,2010-11-25 13:46:00,15,3,2.465
2266,15501.0,402.5,2,2010-10-31 11:15:00,40,3,4.025
2269,15504.0,371.02,3,2010-07-07 12:02:00,156,3,3.7102
2271,15509.0,166.51,1,2010-11-24 14:48:00,16,3,1.6650999999999998
2272,15512.0,210.58,2,2010-11-14 12:39:00,26,3,2.1058000000000003
2275,15515.0,171.81,1,2010-11-17 13:39:00,23,3,1.7181
2277,15519.0,344.61,2,2010-11-21 14:35:00,19,3,3.4461
2281,15525.0,469.78,2,2010-12-01 13:17:00,9,3,4.6978
2284,15530.0,311.37,1,2010-07-15 11:10:00,148,3,3.1137
2287,15535.0,551.42,2,2010-10-31 14:09:00,40,3,5.5142
2288,15536.0,259.09,1,2010-10-26 16:31:00,45,3,2.5908999999999995
2290,15540.0,247.38,1,2010-11-29 11:10:00,11,3,2.4737999999999998
2292,15543.0,114.98,1,2010-09-06 11:28:00,95,3,1.1498
2294,15545.0,135.32999999999998,1,2010-12-03 17:28:00,7,3,1.3533
2305,15560.0,153.52,2,2010-11-07 10:15:00,33,3,1.5352000000000001
2307,15562.0,538.83,2,2010-10-11 10:33:00,60,3,5.3883
2309,15564.0,70.74000000000001,2,2010-09-02 15:52:00,99,3,0.7074000000000001
2310,15566.0,227.87,2,2010-11-12 12:11:00,28,3,2.2787
2322,15583.0,107.86,1,2010-11-28 15:04:00,12,3,1.0786
2323,15584.0,552.39,2,2010-11-05 11:34:00,35,3,5.5239
2325,15587.0,608.4000000000001,3,2010-11-12 12:07:00,28,3,6.0840000000000005
2329,15595.0,357.6,1,2010-08-09 12:27:00,123,3,3.576
2332,15598.0,307.34,1,2010-10-08 09:20:00,63,3,3.0734
2333,15599.0,488.32,1,2010-09-20 10:15:00,81,3,4.8831999999999995
2341,15608.0,692.3,1,2010-10-20 10:10:00,51,3,6.922999999999999
2346,15616.0,317.11,1,2010-09-27 13:10:00,74,3,3.1711
2348,15620.0,389.18,1,2010-10-26 11:32:00,45,3,3.8918
2352,15626.0,391.72,1,2010-10-14 17:16:00,57,3,3.9172000000000002
2353,15627.0,566.9,2,2010-09-08 14:14:00,93,3,5.669
2359,15634.0,311.1,1,2010-11-21 15:30:00,19,3,3.111
2360,15635.0,100.35,1,2010-11-09 08:58:00,31,3,1.0034999999999998
2361,15636.0,719.82,2,2010-09-28 15:10:00,73,3,7.198200000000001
2364,15639.0,639.76,2,2010-09-14 09:05:00,87,3,6.3976
2368,15645.0,443.16,2,2010-10-21 18:36:00,50,3,4.4316
2369,15646.0,526.97,3,2010-12-02 16:59:00,8,3,5.2697
2370,15647.0,169.0,1,2010-10-20 15:09:00,51,3,1.69
2373,15651.0,612.76,2,2010-10-15 13:42:00,56,3,6.1276
2376,15659.0,226.04,2,2010-11-18 10:51:00,22,3,2.2603999999999997
2382,15666.0,632.9399999999999,2,2010-08-24 16:14:00,108,3,6.3294
2387,15675.0,218.35,1,2010-10-31 14:14:00,40,3,2.1835
2388,15677.0,648.4,2,2010-10-14 15:19:00,57,3,6.484
2393,15683.0,330.79,1,2010-08-23 12:01:00,109,3,3.3079
2395,15685.0,55.980000000000004,1,2010-09-15 13:43:00,86,3,0.5598000000000001
2396,15686.0,90.0,1,2010-10-15 13:50:00,56,3,0.9
2397,15688.0,190.57,1,2010-10-17 12:06:00,54,3,1.9057
2399,15691.0,434.5,3,2010-11-10 12:26:00,30,3,4.345
2406,15702.0,140.39000000000001,2,2010-08-20 14:50:00,112,3,1.4039000000000001
2410,15710.0,898.87,1,2010-10-18 17:05:00,53,3,8.9887
2413,15713.0,654.09,3,2010-12-08 15:16:00,2,3,6.540900000000001
2414,15714.0,453.93,3,2010-09-12 14:22:00,89,3,4.5393
2417,15717.0,456.70000000000005,4,2010-10-14 18:02:00,57,3,4.567
2422,15723.0,744.55,3,2010-10-24 12:44:00,47,3,7.445499999999999
2423,15724.0,92.6,1,2010-11-04 10:22:00,36,3,0.9259999999999999
2424,15726.0,321.91,1,2010-11-14 16:12:00,26,3,3.2191
2426,15728.0,544.6,2,2010-11-25 10:39:00,15,3,5.446000000000001
2427,15729.0,107.55000000000001,2,2010-11-04 16:07:00,36,3,1.0755000000000001
2428,15730.0,605.7,2,2010-11-23 10:41:00,17,3,6.057
2431,15734.0,923.85,2,2010-09-29 11:40:00,72,3,9.2385
2432,15735.0,327.68,1,2010-10-14 13:38:00,57,3,3.2768
2435,15741.0,208.62,2,2010-09-07 16:21:00,94,3,2.0862
2438,15748.0,465.45000000000005,2,2010-09-16 16:55:00,85,3,4.6545000000000005
2447,15761.0,143.05,1,2010-09-23 09:33:00,78,3,1.4305
2450,15766.0,516.0,2,2010-09-09 13:51:00,92,3,5.16
2455,15772.0,280.88,1,2010-10-17 13:33:00,54,3,2.8087999999999997
2456,15773.0,138.84,1,2010-10-26 15:27:00,45,3,1.3884
2459,15777.0,715.5,3,2010-11-08 14:37:00,32,3,7.155
2460,15778.0,307.95,1,2010-10-04 15:10:00,67,3,3.0795
2461,15779.0,124.08000000000001,2,2010-09-02 16:40:00,99,3,1.2408000000000001
2462,15782.0,1399.36,1,2010-10-05 15:43:00,66,3,13.993599999999999
2463,15784.0,848.3299999999999,2,2010-08-29 10:38:00,103,3,8.4833
2466,15788.0,221.82999999999998,1,2010-07-19 12:48:00,144,3,2.2182999999999997
2469,15792.0,933.84,2,2010-11-05 08:21:00,35,3,9.3384
2476,15799.0,540.15,1,2010-10-17 14:26:00,54,3,5.4014999999999995
2480,15807.0,913.62,2,2010-10-27 13:04:00,44,3,9.1362
2482,15809.0,758.67,2,2010-09-06 13:20:00,95,3,7.5866999999999996
2486,15814.0,689.11,2,2010-11-11 17:55:00,29,3,6.8911
2493,15824.0,890.94,2,2010-09-12 13:20:00,89,3,8.9094
2496,15828.0,1108.82,1,2010-11-29 16:41:00,11,3,11.088199999999999
2499,15837.0,385.03000000000003,1,2010-08-11 10:16:00,121,3,3.8503000000000003
2502,15842.0,548.8,2,2010-11-11 14:08:00,29,3,5.4879999999999995
2504,15846.0,107.01,1,2010-11-19 14:40:00,21,3,1.0701
2505,15847.0,433.3,3,2010-10-07 18:19:00,64,3,4.333
2511,15855.0,340.48,1,2010-08-20 17:15:00,112,3,3.4048000000000003
2513,15857.0,273.48,1,2010-10-05 16:43:00,66,3,2.7348000000000003
2515,15859.0,438.46,1,2010-10-03 12:52:00,68,3,4.3846
2520,15864.0,244.44000000000003,1,2010-11-23 15:02:00,17,3,2.4444000000000004
2525,15870.0,508.52,3,2010-11-08 10:57:00,32,3,5.0851999999999995
2526,15871.0,33.099999999999994,1,2010-09-28 14:16:00,73,3,0.33099999999999996
2527,15872.0,434.75,2,2010-11-26 12:05:00,14,3,4.3475
2528,15873.0,313.91999999999996,4,2010-07-28 12:41:00,135,3,3.1391999999999998
2534,15880.0,343.28000000000003,1,2010-12-05 13:00:00,5,3,3.4328000000000003
2536,15884.0,249.70000000000002,2,2010-10-03 15:55:00,68,3,2.4970000000000003
2540,15888.0,260.85,2,2010-11-04 09:59:00,36,3,2.6085000000000003
2544,15893.0,305.28000000000003,1,2010-08-15 11:12:00,117,3,3.0528000000000004
2545,15894.0,156.74,1,2010-12-05 14:06:00,5,3,1.5674000000000001
2547,15899.0,56.25,1,2010-12-06 10:36:00,4,3,0.5625
2548,15900.0,549.29,3,2010-10-22 10:44:00,49,3,5.4929
2549,15901.0,339.34,4,2010-09-14 14:16:00,87,3,3.3933999999999997
2550,15902.0,145.01,1,2010-11-24 16:57:00,16,3,1.4501
2554,15908.0,764.57,2,2010-08-06 11:56:00,126,3,7.645700000000001
2559,15914.0,205.99,2,2010-11-26 16:10:00,14,3,2.0599000000000003
2560,15915.0,429.21,1,2010-11-03 11:13:00,37,3,4.2921
2564,15919.0,270.72,1,2010-12-06 11:26:00,4,3,2.7072000000000003
2566,15921.0,466.08,3,2010-11-08 10:24:00,32,3,4.6608
2567,15922.0,369.5,1,2010-12-01 13:51:00,9,3,3.695
2568,15923.0,127.08,1,2010-12-02 12:16:00,8,3,1.2708
2574,15931.0,239.9,1,2010-10-07 16:46:00,64,3,2.399
2576,15936.0,282.79,2,2010-11-25 16:39:00,15,3,2.8279
2577,15938.0,330.23,4,2010-09-09 17:07:00,92,3,3.3023000000000002
2584,15948.0,553.85,1,2010-10-11 12:16:00,60,3,5.5385
2586,15951.0,304.95,1,2010-11-23 18:20:00,17,3,3.0495
2591,15957.0,501.21,2,2010-10-15 12:22:00,56,3,5.0121
2592,15958.0,388.64,3,2010-11-01 12:22:00,39,3,3.8864
2594,15960.0,410.95,4,2010-11-30 15:57:00,10,3,4.1095
2595,15961.0,451.28999999999996,1,2010-11-25 15:59:00,15,3,4.512899999999999
2596,15962.0,295.83,1,2010-09-16 13:48:00,85,3,2.9583
2599,15966.0,426.53000000000003,1,2010-09-15 10:44:00,86,3,4.2653
2601,15968.0,418.05,1,2010-11-16 13:04:00,24,3,4.1805
2602,15969.0,460.95,2,2010-10-10 12:01:00,61,3,4.6095
2606,15973.0,680.62,3,2010-12-08 11:42:00,2,3,6.8062000000000005
2616,15986.0,186.3,1,2010-11-23 10:02:00,17,3,1.8630000000000002
2617,15987.0,230.85,2,2010-12-06 08:34:00,4,3,2.3085
2619,15989.0,372.51,2,2010-11-29 12:03:00,11,3,3.7251
2622,15992.0,854.61,2,2010-11-08 14:51:00,32,3,8.546100000000001
2623,15994.0,775.11,2,2010-10-24 12:14:00,47,3,7.7511
2624,15995.0,696.19,1,2010-10-21 13:57:00,50,3,6.961900000000001
2625,15996.0,626.22,2,2010-12-08 15:59:00,2,3,6.2622
2628,16001.0,583.39,1,2010-11-23 17:10:00,17,3,5.8339
2633,16006.0,245.77,1,2010-11-17 12:03:00,23,3,2.4577
2640,16014.0,467.89,2,2010-10-27 16:04:00,44,3,4.6789
2643,16018.0,289.23,2,2010-11-08 15:36:00,32,3,2.8923
2645,16021.0,532.25,2,2010-11-09 14:48:00,31,3,5.3225
2646,16024.0,232.96,2,2010-10-24 11:42:00,47,3,2.3296
2652,16034.0,491.02,3,2010-11-10 11:32:00,30,3,4.9102
2656,16039.0,456.4,2,2010-10-12 10:44:00,59,3,4.564
2660,16044.0,340.84000000000003,1,2010-09-30 18:12:00,71,3,3.4084000000000003
2665,16049.0,787.89,3,2010-11-29 14:36:00,11,3,7.8789
2666,16050.0,162.8,2,2010-11-21 14:52:00,19,3,1.6280000000000001
2671,16058.0,62.7,1,2010-10-29 16:48:00,42,3,0.627
2673,16060.0,541.95,3,2010-11-04 12:10:00,36,3,5.4195
2674,16061.0,89.65,1,2010-10-04 15:29:00,67,3,0.8965000000000001
2680,16069.0,457.7,1,2010-10-18 10:32:00,53,3,4.577
2683,16074.0,265.25,1,2010-11-14 13:19:00,26,3,2.6525
2684,16075.0,736.9300000000001,2,2010-07-25 11:31:00,138,3,7.369300000000001
2687,16080.0,385.40000000000003,2,2010-11-19 08:18:00,21,3,3.8540000000000005
2690,16083.0,1033.8,2,2010-11-22 12:55:00,18,3,10.338
2695,16089.0,271.44,2,2010-11-18 13:51:00,22,3,2.7144
2697,16092.0,770.08,3,2010-07-23 11:30:00,140,3,7.7008
2699,16095.0,447.05,1,2010-09-09 16:54:00,92,3,4.4705
2703,16100.0,582.64,1,2010-09-03 11:39:00,98,3,5.8264
2711,16111.0,562.48,1,2010-10-07 19:51:00,64,3,5.6248000000000005
2713,16117.0,422.19,2,2010-11-02 12:02:00,38,3,4.2219
2717,16121.0,609.98,3,2010-11-14 11:41:00,26,3,6.0998
2718,16122.0,316.92,3,2010-12-08 11:41:00,2,3,3.1692
2735,16140.0,832.4200000000001,2,2010-12-03 14:40:00,7,3,8.324200000000001
2736,16141.0,335.54,1,2010-10-18 14:12:00,53,3,3.3554000000000004
2739,16146.0,212.25,1,2010-09-17 10:46:00,84,3,2.1225
2741,16148.0,310.3,1,2010-09-29 10:12:00,72,3,3.103
2742,16149.0,141.70000000000002,1,2010-10-06 15:54:00,65,3,1.4170000000000003
2751,16165.0,79.9,1,2010-07-22 14:17:00,141,3,0.799
2752,16166.0,435.83,2,2010-10-07 15:44:00,64,3,4.3583
2756,16172.0,744.34,3,2010-08-23 13:53:00,109,3,7.4434000000000005
2758,16175.0,798.85,3,2010-08-25 11:58:00,107,3,7.9885
2761,16178.0,414.7,1,2010-11-03 14:46:00,37,3,4.147
2764,16183.0,739.1,3,2010-11-10 11:12:00,30,3,7.391
2767,16188.0,105.80000000000001,1,2010-10-27 11:50:00,44,3,1.058
2771,16193.0,315.98,1,2010-10-25 10:25:00,46,3,3.1598
2772,16194.0,308.59999999999997,1,2010-11-29 13:28:00,11,3,3.086
2774,16196.0,93.3,1,2010-08-08 11:40:00,124,3,0.9329999999999999
2776,16198.0,629.36,1,2010-09-28 13:59:00,73,3,6.2936000000000005
2779,16201.0,248.65,1,2010-10-20 12:00:00,51,3,2.4865
2781,16203.0,521.64,3,2010-12-02 15:39:00,8,3,5.2164
2782,16204.0,538.53,2,2010-11-24 15:03:00,16,3,5.3853
2788,16211.0,543.5699999999999,2,2010-10-14 13:20:00,57,3,5.4357
2790,16214.0,975.5,1,2010-09-30 13:57:00,71,3,9.755
2792,16219.0,40.8,1,2010-07-27 11:44:00,136,3,0.408
2795,16223.0,1102.3500000000001,2,2010-11-30 11:50:00,10,3,11.023500000000002
2796,16224.0,321.24,1,2010-11-17 13:14:00,23,3,3.2124
2798,16226.0,417.05,2,2010-11-26 13:36:00,14,3,4.1705000000000005
2799,16227.0,713.0,2,2010-08-02 14:16:00,130,3,7.13
2805,16234.0,333.18,3,2010-08-20 14:33:00,112,3,3.3318
2807,16237.0,136.65,1,2010-09-28 17:02:00,73,3,1.3665
2808,16238.0,63.66,1,2010-10-13 12:36:00,58,3,0.6365999999999999
2812,16244.0,1056.63,1,2010-12-02 11:41:00,8,3,10.566300000000002
2813,16246.0,827.25,2,2010-09-06 12:04:00,95,3,8.2725
2814,16250.0,401.94,2,2010-12-01 09:59:00,9,3,4.0194
2815,16251.0,128.31,1,2010-07-15 14:55:00,148,3,1.2831000000000001
2816,16252.0,295.09000000000003,1,2010-11-22 11:57:00,18,3,2.9509000000000003
2820,16256.0,876.9399999999999,2,2010-08-03 08:58:00,129,3,8.7694
2822,16259.0,361.94,3,2010-10-25 14:27:00,46,3,3.6194
2823,16261.0,312.62,2,2010-11-18 19:22:00,22,3,3.1262
2824,16262.0,755.15,1,2010-11-26 13:22:00,14,3,7.5515
2825,16263.0,351.01,1,2010-10-12 14:52:00,59,3,3.5101
2826,16264.0,837.53,2,2010-09-27 15:00:00,74,3,8.3753
2830,16269.0,717.57,1,2010-09-28 11:50:00,73,3,7.175700000000001
2833,16274.0,357.95,1,2010-12-01 15:35:00,9,3,3.5795
2837,16278.0,551.46,2,2010-08-16 13:38:00,116,3,5.514600000000001
2841,16282.0,1139.28,2,2010-08-09 10:27:00,123,3,11.3928
2843,16284.0,205.8,1,2010-11-11 13:27:00,29,3,2.0580000000000003
2845,16286.0,328.95,2,2010-08-19 14:48:00,113,3,3.2895
2847,16288.0,129.85,1,2010-08-26 14:45:00,106,3,1.2985
2848,16289.0,136.31,1,2010-09-03 14:02:00,98,3,1.3631
2853,16294.0,126.05000000000001,1,2010-08-20 12:01:00,112,3,1.2605000000000002
2855,16298.0,487.5,4,2010-11-07 14:32:00,33,3,4.875
2856,16299.0,193.65,1,2010-08-19 17:46:00,113,3,1.9365
2861,16306.0,560.55,2,2010-12-07 15:18:00,3,3,5.605499999999999
2864,16310.0,460.08,2,2010-10-21 14:47:00,50,3,4.6008
2865,16312.0,171.15,1,2010-10-03 14:15:00,68,3,1.7115
2878,16330.0,382.42,4,2010-10-11 14:59:00,60,3,3.8242000000000003
2880,16332.0,417.21000000000004,4,2010-10-04 13:13:00,67,3,4.1721
2881,16334.0,277.48,1,2010-08-04 16:38:00,128,3,2.7748000000000004
2884,16340.0,976.99,2,2010-09-26 12:51:00,75,3,9.7699
2886,16343.0,316.59,1,2010-10-28 14:15:00,43,3,3.1658999999999997
2887,16344.0,741.3199999999999,3,2010-07-18 11:31:00,145,3,7.4132
2888,16345.0,623.33,1,2010-08-13 17:13:00,119,3,6.233300000000001
2889,16346.0,224.51,1,2010-11-19 15:55:00,21,3,2.2451
2891,16348.0,328.77,1,2010-10-05 13:57:00,66,3,3.2876999999999996
2895,16354.0,733.71,3,2010-11-25 12:18:00,15,3,7.3371
2896,16355.0,416.35,1,2010-11-29 14:21:00,11,3,4.1635
2897,16356.0,204.10000000000002,3,2010-11-28 15:25:00,12,3,2.0410000000000004
2898,16357.0,209.49,1,2010-11-23 18:52:00,17,3,2.0949
2899,16358.0,892.1500000000001,1,2010-11-10 11:36:00,30,3,8.921500000000002
2901,16362.0,212.17,1,2010-09-28 09:24:00,73,3,2.1216999999999997
2904,16367.0,557.91,1,2010-11-21 13:23:00,19,3,5.5790999999999995
2905,16368.0,142.78,1,2010-09-30 11:30:00,71,3,1.4278
2907,16371.0,157.2,1,2010-09-17 12:09:00,84,3,1.5719999999999998
2909,16373.0,309.49,2,2010-11-22 15:50:00,18,3,3.0949
2911,16375.0,104.0,2,2010-08-26 14:25:00,106,3,1.04
2913,16381.0,258.7,2,2010-11-09 09:56:00,31,3,2.5869999999999997
2914,16382.0,353.1,2,2010-10-27 16:23:00,44,3,3.531
2916,16384.0,774.4499999999999,2,2010-10-06 12:49:00,65,3,7.7444999999999995
2917,16385.0,474.72,3,2010-12-08 12:56:00,2,3,4.7472
2918,16386.0,785.39,1,2010-11-17 11:19:00,23,3,7.853899999999999
2923,16392.0,541.86,2,2010-10-22 11:40:00,49,3,5.4186000000000005
2926,16396.0,137.8,1,2010-08-20 14:17:00,112,3,1.3780000000000001
2928,16399.0,233.25,1,2010-11-15 15:03:00,25,3,2.3325
2931,16402.0,211.8,1,2010-12-05 13:42:00,5,3,2.1180000000000003
2932,16406.0,389.61,2,2010-09-15 11:53:00,86,3,3.8961
2937,16411.0,695.54,3,2010-12-05 13:26:00,5,3,6.9554
2938,16412.0,495.4,4,2010-11-11 11:52:00,29,3,4.954
2939,16413.0,266.78000000000003,1,2010-11-29 12:49:00,11,3,2.6678
2940,16414.0,433.46000000000004,3,2010-10-04 12:19:00,67,3,4.3346
2943,16417.0,35.7,1,2010-08-04 09:08:00,128,3,0.35700000000000004
2944,16418.0,426.67,2,2010-10-27 12:55:00,44,3,4.2667
2946,16420.0,75.0,1,2010-11-08 15:15:00,32,3,0.75
2947,16421.0,526.27,3,2010-11-28 13:31:00,12,3,5.2627
2949,16424.0,309.5,1,2010-11-22 11:24:00,18,3,3.095
2950,16428.0,660.28,3,2010-10-22 12:22:00,49,3,6.602799999999999
2952,16433.0,200.26,1,2010-10-27 12:26:00,44,3,2.0025999999999997
2956,16437.0,301.25,2,2010-11-23 16:59:00,17,3,3.0125
2958,16440.0,216.3,1,2010-08-03 11:32:00,129,3,2.1630000000000003
2959,16441.0,653.23,3,2010-10-18 12:57:00,53,3,6.5323
2963,16445.0,372.22,3,2010-11-18 11:37:00,22,3,3.7222000000000004
2965,16448.0,178.98000000000002,1,2010-08-25 16:58:00,107,3,1.7898000000000003
2976,16465.0,746.24,2,2010-10-15 09:27:00,56,3,7.4624
2979,16468.0,712.62,2,2010-08-26 16:36:00,106,3,7.1262
2980,16469.0,178.48000000000002,1,2010-07-13 13:17:00,150,3,1.7848000000000002
2983,16472.0,789.6,2,2010-10-01 13:56:00,70,3,7.896
2984,16473.0,154.72,1,2010-11-30 16:29:00,10,3,1.5472
2985,16476.0,350.35,1,2010-10-04 10:29:00,67,3,3.5035000000000003
2991,16489.0,303.7,2,2010-11-24 14:40:00,16,3,3.037
2992,16490.0,205.41000000000003,1,2010-09-29 16:30:00,72,3,2.0541
2993,16491.0,801.66,1,2010-10-22 15:42:00,49,3,8.0166
2995,16493.0,780.46,3,2010-09-21 12:37:00,80,3,7.804600000000001
2996,16496.0,731.25,3,2010-10-04 12:34:00,67,3,7.3125
2999,16500.0,443.05,3,2010-11-30 09:46:00,10,3,4.4305
3000,16501.0,1237.23,1,2010-11-21 14:10:00,19,3,12.372300000000001
3008,16518.0,475.05,2,2010-10-14 12:14:00,57,3,4.7505
3009,16519.0,341.18,3,2010-12-09 14:08:00,1,3,3.4118
3012,16522.0,433.36,2,2010-09-30 10:54:00,71,3,4.333600000000001
3014,16524.0,308.14,2,2010-09-19 13:37:00,82,3,3.0814
3017,16527.0,1044.38,1,2010-10-11 13:25:00,60,3,10.443800000000001
3023,16535.0,407.84,2,2010-11-19 13:01:00,21,3,4.078399999999999
3027,16540.0,226.70000000000002,1,2010-10-21 17:22:00,50,3,2.2670000000000003
3029,16542.0,137.7,1,2010-11-03 14:44:00,37,3,1.3769999999999998
3031,16544.0,376.70000000000005,4,2010-07-08 11:11:00,155,3,3.7670000000000003
3032,16545.0,350.52,1,2010-11-29 10:39:00,11,3,3.5052
3039,16552.0,95.29,1,2010-12-01 12:36:00,9,3,0.9529000000000001
3045,16559.0,185.20000000000002,1,2010-11-07 13:52:00,33,3,1.852
3047,16562.0,223.85999999999999,1,2010-08-20 11:45:00,112,3,2.2386
3050,16565.0,599.35,3,2010-10-29 15:31:00,42,3,5.9935
3051,16568.0,1020.9000000000001,2,2010-10-08 10:54:00,63,3,10.209000000000001
3055,16574.0,850.34,2,2010-10-12 09:25:00,59,3,8.503400000000001
3056,16576.0,540.87,2,2010-10-15 13:37:00,56,3,5.4087
3059,16579.0,295.05,1,2010-10-10 11:58:00,61,3,2.9505
3060,16583.0,297.95,2,2010-12-01 12:03:00,9,3,2.9795
3063,16586.0,998.83,2,2010-09-21 10:11:00,80,3,9.9883
3065,16589.0,153.12,1,2010-09-15 14:56:00,86,3,1.5312000000000001
3066,16590.0,605.9,2,2010-11-04 09:06:00,36,3,6.059
3070,16596.0,329.48,3,2010-12-08 16:18:00,2,3,3.2948000000000004
3071,16599.0,172.8,1,2010-11-19 12:45:00,21,3,1.7280000000000002
3073,16601.0,439.45,2,2010-11-14 11:30:00,26,3,4.3945
3074,16602.0,235.25,1,2010-11-16 09:13:00,24,3,2.3525
3077,16606.0,357.66,2,2010-10-31 13:57:00,40,3,3.5766000000000004
3082,16614.0,673.6,2,2010-11-02 18:08:00,38,3,6.736000000000001
3089,16628.0,130.05,2,2010-10-28 08:38:00,43,3,1.3005000000000002
3090,16630.0,106.80000000000001,1,2010-10-28 14:30:00,43,3,1.068
3092,16632.0,406.4,2,2010-08-11 11:39:00,121,3,4.064
3094,16635.0,473.0,1,2010-10-29 09:41:00,42,3,4.73
3097,16639.0,490.47,1,2010-10-26 18:23:00,45,3,4.9047
3098,16640.0,179.4,1,2010-11-07 10:48:00,33,3,1.794
3100,16642.0,389.12,1,2010-10-20 14:22:00,51,3,3.8912
3101,16643.0,435.6,1,2010-10-13 09:47:00,58,3,4.356
3103,16646.0,678.8,1,2010-09-16 13:28:00,85,3,6.787999999999999
3104,16647.0,327.84,2,2010-09-23 14:33:00,78,3,3.2783999999999995
3105,16648.0,382.14,2,2010-09-10 11:59:00,91,3,3.8213999999999997
3114,16660.0,611.9000000000001,3,2010-10-13 11:38:00,58,3,6.119000000000001
3116,16662.0,163.8,1,2010-11-10 16:56:00,30,3,1.6380000000000001
3123,16675.0,608.86,2,2010-09-24 12:15:00,77,3,6.0886000000000005
3124,16676.0,769.78,2,2010-11-02 19:19:00,38,3,7.6978
3125,16677.0,880.62,2,2010-10-24 14:53:00,47,3,8.8062
3126,16679.0,663.31,3,2010-12-08 13:51:00,2,3,6.6331
3132,16687.0,157.63,1,2010-11-14 11:46:00,26,3,1.5763
3133,16690.0,127.45,2,2010-11-11 16:15:00,29,3,1.2745
3134,16691.0,178.83,2,2010-10-17 15:03:00,54,3,1.7883000000000002
3135,16692.0,638.6999999999999,2,2010-10-27 10:29:00,44,3,6.387
3136,16693.0,717.45,3,2010-10-24 11:35:00,47,3,7.1745
3149,16712.0,621.5600000000001,2,2010-11-03 15:54:00,37,3,6.2156
3157,16720.0,640.24,2,2010-11-28 14:49:00,12,3,6.4024
3159,16723.0,712.48,2,2010-09-22 11:05:00,79,3,7.1248000000000005
3160,16724.0,147.35,1,2010-10-31 11:40:00,40,3,1.4735
3162,16726.0,706.39,2,2010-11-21 14:04:00,19,3,7.0639
3171,16740.0,236.81,1,2010-11-09 13:34:00,31,3,2.3681
3178,16752.0,207.5,1,2010-12-02 12:18:00,8,3,2.075
3182,16757.0,163.65,1,2010-10-26 15:09:00,45,3,1.6365
3183,16760.0,228.0,1,2010-10-05 15:55:00,66,3,2.28
3185,16765.0,420.75,1,2010-11-22 13:42:00,18,3,4.2075
3188,16769.0,761.36,3,2010-08-18 14:43:00,114,3,7.6136
3192,16773.0,249.65,2,2010-09-29 15:47:00,72,3,2.4965
3195,16776.0,231.57,1,2010-10-20 12:13:00,51,3,2.3157
3198,16780.0,180.36,1,2010-10-28 19:41:00,43,3,1.8036
3199,16781.0,623.0,2,2010-12-02 14:26:00,8,3,6.23
3201,16783.0,391.95,1,2010-09-29 11:53:00,72,3,3.9194999999999998
3203,16785.0,533.78,1,2010-10-26 10:36:00,45,3,5.3378
3204,16786.0,51.839999999999996,1,2010-11-11 08:25:00,29,3,0.5184
3208,16792.0,513.08,3,2010-11-21 12:11:00,19,3,5.130800000000001
3213,16799.0,495.98,2,2010-10-03 14:28:00,68,3,4.9598
3218,16810.0,532.5,1,2010-10-15 15:32:00,56,3,5.325
3221,16815.0,410.97,2,2010-09-12 10:59:00,89,3,4.1097
3223,16819.0,182.59,2,2010-08-31 17:37:00,101,3,1.8259
