,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
3415,17080.0,669.91,5,2010-11-25 17:55:00,15,1,6.6991
3416,17081.0,674.23,4,2010-11-09 12:44:00,31,1,6.7423
3419,17084.0,2253.22,1,2010-11-08 14:20:00,32,1,22.5322
3423,17090.0,1105.53,6,2010-11-30 10:49:00,10,1,11.055299999999999
3428,17095.0,1248.09,4,2010-10-05 09:45:00,66,1,12.480899999999998
3433,17101.0,885.3199999999999,3,2010-11-10 10:15:00,30,1,8.8532
3444,17115.0,1923.99,4,2010-06-09 11:10:00,184,1,19.2399
3449,17126.0,1065.69,4,2010-11-23 10:27:00,17,1,10.6569
3450,17127.0,1155.0300000000002,5,2010-10-07 09:54:00,64,1,11.550300000000002
3452,17132.0,1272.8,2,2010-09-13 16:31:00,88,1,12.728
3455,17135.0,814.43,4,2010-12-03 09:31:00,7,1,8.1443
3457,17137.0,1133.63,6,2010-10-19 14:51:00,52,1,11.336300000000001
3460,17141.0,754.33,4,2010-10-17 14:54:00,54,1,7.5433
3465,17147.0,1485.36,5,2010-09-13 10:30:00,88,1,14.853599999999998
3467,17150.0,1375.65,6,2010-11-28 11:27:00,12,1,13.7565
3470,17155.0,640.76,5,2010-06-30 09:24:00,163,1,6.4075999999999995
3478,17165.0,1635.64,5,2010-11-23 13:35:00,17,1,16.3564
3479,17167.0,867.11,3,2010-11-25 10:05:00,15,1,8.671100000000001
3489,17180.0,1460.95,7,2010-10-13 16:58:00,58,1,14.6095
3497,17190.0,1298.3,5,2010-11-01 14:22:00,39,1,12.982999999999999
3507,17201.0,899.41,3,2010-07-04 11:40:00,159,1,8.9941
3509,17203.0,2012.03,4,2010-11-16 13:07:00,24,1,20.1203
3516,17211.0,1729.43,6,2010-12-05 12:44:00,5,1,17.2943
3524,17220.0,1283.5,7,2010-10-18 11:25:00,53,1,12.835
3526,17222.0,1250.86,5,2010-08-19 13:48:00,113,1,12.5086
3531,17227.0,1082.71,7,2010-12-06 11:16:00,4,1,10.8271
3532,17228.0,1271.1499999999999,7,2010-12-07 10:06:00,3,1,12.7115
3536,17235.0,1354.82,7,2010-12-02 13:38:00,8,1,13.5482
3537,17236.0,1013.13,6,2010-10-25 11:43:00,46,1,10.1313
3543,17242.0,1754.24,3,2010-09-09 10:44:00,92,1,17.5424
3545,17244.0,871.14,4,2010-11-21 13:53:00,19,1,8.7114
3556,17259.0,1285.97,5,2010-12-06 12:55:00,4,1,12.8597
3559,17262.0,1504.26,7,2010-12-08 13:30:00,2,1,15.0426
3562,17268.0,970.25,7,2010-09-20 12:34:00,81,1,9.7025
3572,17281.0,797.8499999999999,6,2010-11-30 18:05:00,10,1,7.9784999999999995
3575,17284.0,1140.58,2,2010-11-15 17:14:00,25,1,11.4058
3579,17288.0,1080.25,4,2010-11-14 13:42:00,26,1,10.8025
3580,17289.0,1134.98,6,2010-11-28 13:40:00,12,1,11.3498
3581,17290.0,976.2,6,2010-11-23 11:13:00,17,1,9.762
3592,17306.0,1151.04,2,2010-11-11 12:44:00,29,1,11.510399999999999
3597,17311.0,2181.71,4,2010-11-12 12:38:00,28,1,21.8171
3603,17320.0,1695.15,4,2010-12-06 15:38:00,4,1,16.9515
3604,17321.0,1040.32,4,2010-11-10 12:56:00,30,1,10.4032
3605,17322.0,922.59,5,2010-11-28 14:41:00,12,1,9.225900000000001
3606,17323.0,644.52,5,2010-10-28 19:59:00,43,1,6.4452
3614,17332.0,838.27,5,2010-06-29 16:10:00,164,1,8.3827
3621,17341.0,1108.47,3,2010-12-08 12:46:00,2,1,11.0847
3622,17342.0,1227.54,4,2010-11-25 11:07:00,15,1,12.2754
3623,17343.0,1066.3,5,2010-11-28 10:33:00,12,1,10.663
3625,17345.0,1066.94,6,2010-11-29 11:54:00,11,1,10.669400000000001
3627,17348.0,1316.8899999999999,4,2010-09-28 10:49:00,73,1,13.168899999999999
3628,17349.0,741.5,4,2010-11-24 15:09:00,16,1,7.415
3632,17353.0,1502.0,2,2010-08-05 08:54:00,127,1,15.02
3633,17354.0,1750.3999999999999,3,2010-10-07 13:42:00,64,1,17.503999999999998
3640,17362.0,711.8100000000001,5,2010-11-04 12:39:00,36,1,7.118100000000001
3641,17363.0,940.86,3,2010-11-09 17:11:00,31,1,9.4086
3645,17368.0,913.47,6,2010-11-29 15:48:00,11,1,9.1347
3657,17382.0,836.88,7,2010-09-30 10:53:00,71,1,8.3688
3661,17388.0,1432.01,7,2010-10-15 10:39:00,56,1,14.3201
3667,17396.0,1476.3,7,2010-12-03 09:45:00,7,1,14.763
3669,17400.0,2547.09,3,2010-05-07 17:49:00,217,1,25.4709
3681,17414.0,1471.52,4,2010-10-12 16:53:00,59,1,14.7152
3687,17421.0,1059.41,3,2010-11-18 16:57:00,22,1,10.594100000000001
3688,17422.0,1615.39,5,2010-11-23 10:24:00,17,1,16.1539
3694,17432.0,1385.6299999999999,7,2010-11-19 17:01:00,21,1,13.8563
3699,17438.0,1034.32,4,2010-09-21 14:12:00,80,1,10.3432
3707,17454.0,1030.41,6,2010-09-03 10:43:00,98,1,10.3041
3725,17478.0,1272.8,2,2010-10-27 15:01:00,44,1,12.728
3743,17505.0,1289.64,3,2010-06-07 12:10:00,186,1,12.896400000000002
3750,17515.0,978.4399999999999,5,2010-11-10 13:47:00,30,1,9.7844
3763,17534.0,1445.47,4,2010-09-14 13:32:00,87,1,14.4547
3766,17540.0,1011.7,4,2010-11-21 11:37:00,19,1,10.117
3770,17544.0,960.69,3,2010-11-14 15:08:00,26,1,9.606900000000001
3776,17553.0,2270.0,3,2010-08-24 09:49:00,108,1,22.7
3782,17560.0,1040.85,4,2010-11-09 14:49:00,31,1,10.408499999999998
3790,17572.0,496.26000000000005,7,2010-12-01 12:51:00,9,1,4.9626
3794,17578.0,903.87,6,2010-08-22 13:10:00,110,1,9.0387
3798,17582.0,1275.43,4,2010-09-19 13:37:00,82,1,12.7543
3801,17585.0,960.23,3,2010-09-20 14:49:00,81,1,9.6023
3804,17588.0,1699.35,4,2010-11-08 15:45:00,32,1,16.993499999999997
3809,17594.0,1504.7,2,2010-09-16 19:17:00,85,1,15.047
3811,17597.0,1439.72,4,2010-10-17 10:13:00,54,1,14.3972
3817,17604.0,636.57,4,2010-10-13 10:17:00,58,1,6.3657
3822,17609.0,782.12,6,2010-11-02 10:00:00,38,1,7.8212
3823,17610.0,1529.49,5,2010-06-17 16:34:00,176,1,15.2949
3830,17621.0,1795.22,3,2010-10-31 10:14:00,40,1,17.9522
3840,17635.0,1265.58,3,2010-10-11 15:12:00,60,1,12.6558
3842,17639.0,506.67,5,2010-11-17 16:11:00,23,1,5.0667
3844,17642.0,1112.2,3,2010-10-06 13:20:00,65,1,11.122
3851,17651.0,1758.52,6,2010-07-29 12:28:00,134,1,17.5852
3852,17655.0,1013.54,3,2010-12-08 16:45:00,2,1,10.135399999999999
3854,17659.0,835.33,3,2010-12-02 16:46:00,8,1,8.3533
3860,17666.0,1319.6399999999999,3,2010-08-19 12:23:00,113,1,13.196399999999999
3861,17667.0,1895.19,4,2010-09-30 12:19:00,71,1,18.951900000000002
3868,17676.0,1378.16,5,2010-12-08 13:49:00,2,1,13.781600000000001
3871,17679.0,1585.5,5,2010-07-06 09:39:00,157,1,15.855
3875,17683.0,819.01,3,2010-11-19 10:11:00,21,1,8.1901
3877,17686.0,2557.35,2,2010-10-12 17:06:00,59,1,25.5735
3884,17694.0,1412.85,2,2010-07-16 10:22:00,147,1,14.128499999999999
3885,17695.0,980.7,3,2010-11-10 14:44:00,30,1,9.807
3889,17702.0,1319.67,2,2010-11-21 13:15:00,19,1,13.1967
3893,17707.0,456.90000000000003,6,2010-11-28 15:52:00,12,1,4.569
3897,17713.0,1198.09,4,2010-11-22 16:50:00,18,1,11.980899999999998
3898,17714.0,1257.18,4,2010-10-11 08:30:00,60,1,12.571800000000001
3905,17722.0,2006.32,2,2010-12-08 12:41:00,2,1,20.0632
3907,17726.0,1092.06,7,2010-11-09 13:37:00,31,1,10.9206
3908,17728.0,1362.75,2,2010-10-31 15:50:00,40,1,13.6275
3917,17740.0,426.9,6,2010-11-15 16:33:00,25,1,4.269
3931,17758.0,1555.83,4,2010-10-08 12:08:00,63,1,15.5583
3933,17760.0,631.34,5,2010-12-01 15:08:00,9,1,6.313400000000001
3940,17768.0,1236.33,4,2010-11-17 13:42:00,23,1,12.363299999999999
3955,17790.0,818.06,6,2010-11-26 10:19:00,14,1,8.1806
3958,17796.0,664.09,4,2010-12-05 12:23:00,5,1,6.6409
3959,17797.0,1205.44,5,2010-11-09 14:33:00,31,1,12.054400000000001
3973,17814.0,1617.32,2,2010-11-29 14:21:00,11,1,16.173199999999998
3999,17851.0,1563.34,6,2010-10-13 15:13:00,58,1,15.6334
4001,17853.0,1608.19,3,2010-10-28 15:29:00,43,1,16.0819
4002,17854.0,760.19,4,2010-09-03 12:06:00,98,1,7.6019000000000005
4004,17857.0,1803.2,2,2010-12-09 11:35:00,1,1,18.032
4006,17860.0,762.74,4,2010-12-06 12:41:00,4,1,7.6274
4008,17862.0,948.1899999999999,3,2010-11-19 12:09:00,21,1,9.4819
4013,17867.0,424.18,9,2010-10-25 15:51:00,46,1,4.2418000000000005
4016,17870.0,1213.8,2,2010-12-08 08:12:00,2,1,12.138
4017,17871.0,963.09,4,2010-11-07 13:21:00,33,1,9.6309
4029,17889.0,571.0,5,2010-11-30 12:33:00,10,1,5.71
4038,17908.0,1168.26,5,2010-12-01 11:45:00,9,1,11.6826
4048,17921.0,1596.98,6,2010-11-25 19:24:00,15,1,15.9698
4061,17935.0,540.35,5,2010-11-04 12:06:00,36,1,5.4035
4068,17950.0,950.61,6,2010-12-09 15:20:00,1,1,9.5061
4070,17952.0,819.61,4,2010-11-26 13:54:00,14,1,8.1961
4079,17963.0,651.51,4,2010-08-25 15:58:00,107,1,6.5151
4084,17968.0,610.6899999999999,4,2010-12-01 12:23:00,9,1,6.1068999999999996
4087,17974.0,1117.27,3,2010-11-23 13:24:00,17,1,11.172699999999999
4091,17978.0,1160.84,4,2010-12-09 14:05:00,1,1,11.6084
4096,17984.0,1038.59,4,2010-11-12 14:13:00,28,1,10.3859
4097,17987.0,805.07,4,2010-11-28 16:04:00,12,1,8.0507
4098,17988.0,288.42,7,2010-08-09 16:56:00,123,1,2.8842000000000003
4100,17990.0,896.77,3,2010-11-24 09:57:00,16,1,8.9677
4124,18022.0,983.68,4,2010-11-19 13:16:00,21,1,9.8368
4125,18025.0,1177.72,6,2010-11-25 12:37:00,15,1,11.7772
4126,18026.0,2074.07,2,2010-07-27 10:37:00,136,1,20.7407
4132,18036.0,1158.02,8,2010-11-19 13:56:00,21,1,11.5802
4133,18037.0,97.39999999999999,9,2010-10-14 12:46:00,57,1,0.9739999999999999
4135,18039.0,579.17,4,2010-11-30 13:07:00,10,1,5.7917
4151,18057.0,1203.56,3,2010-11-11 16:55:00,29,1,12.035599999999999
4153,18060.0,1185.46,2,2010-10-27 16:41:00,44,1,11.8546
4155,18062.0,912.15,3,2010-11-18 10:05:00,22,1,9.1215
4159,18066.0,1122.4,2,2010-11-18 10:08:00,22,1,11.224
4162,18071.0,975.63,5,2010-12-09 10:33:00,1,1,9.7563
4171,18085.0,955.8000000000001,3,2010-12-01 12:08:00,9,1,9.558
4177,18093.0,2346.19,4,2010-09-21 15:41:00,80,1,23.4619
4179,18095.0,1723.04,3,2010-10-08 15:09:00,63,1,17.2304
4180,18096.0,894.13,3,2010-09-23 13:54:00,78,1,8.9413
4181,18097.0,1965.52,5,2010-11-19 10:55:00,21,1,19.6552
4187,18106.0,1030.76,5,2010-08-20 14:14:00,112,1,10.3076
4196,18116.0,736.27,5,2010-11-28 15:31:00,12,1,7.3627
4197,18118.0,1079.4,4,2010-12-05 12:13:00,5,1,10.794
4206,18135.0,567.71,5,2010-11-12 10:34:00,28,1,5.6771
4214,18149.0,1012.63,4,2010-10-31 11:24:00,40,1,10.1263
4215,18151.0,1226.09,4,2010-10-15 15:29:00,56,1,12.2609
4228,18171.0,1206.0,4,2010-08-26 12:17:00,106,1,12.06
4236,18181.0,823.14,4,2010-11-04 16:51:00,36,1,8.2314
4240,18188.0,1279.55,3,2010-10-05 09:38:00,66,1,12.795499999999999
4257,18214.0,1780.34,4,2010-06-27 11:21:00,166,1,17.8034
4258,18215.0,1948.15,4,2010-09-28 16:18:00,73,1,19.4815
4262,18220.0,1616.48,5,2010-11-10 14:22:00,30,1,16.1648
4269,18230.0,1480.8600000000001,2,2010-11-26 15:33:00,14,1,14.808600000000002
4272,18236.0,913.11,6,2010-11-16 12:48:00,24,1,9.1311
4275,18241.0,913.9,4,2010-10-20 11:58:00,51,1,9.139
4276,18242.0,1372.72,4,2010-09-20 13:57:00,81,1,13.7272
4281,18247.0,839.73,3,2010-10-21 09:49:00,50,1,8.3973
4283,18252.0,1015.42,5,2010-06-09 12:25:00,184,1,10.1542
4288,18257.0,2262.52,4,2010-09-19 13:02:00,82,1,22.6252
4290,18259.0,1979.6000000000001,5,2010-12-08 13:38:00,2,1,19.796000000000003
4296,18268.0,1464.73,5,2010-04-27 15:47:00,227,1,14.6473
4300,18272.0,1307.4,3,2010-06-09 14:37:00,184,1,13.074000000000002
4303,18276.0,1320.66,5,2010-11-12 10:11:00,28,1,13.206600000000002
4304,18277.0,1069.67,4,2010-11-07 15:52:00,33,1,10.6967
4309,18283.0,641.77,6,2010-11-22 15:30:00,18,1,6.4177
4312,18286.0,1296.43,2,2010-08-20 11:57:00,112,1,12.964300000000001
