,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,MonetaryValue per 100 pounds
3602,17319.0,29.1,1,2010-02-08 15:47:00,305,0,0.29100000000000004
3611,17328.0,104.7,1,2010-02-04 17:11:00,309,0,1.047
3612,17329.0,481.32,3,2009-12-08 16:57:00,367,0,4.8132
3613,17330.0,59.900000000000006,2,2010-06-13 12:34:00,180,0,0.5990000000000001
3624,17344.0,307.54,1,2009-12-11 12:31:00,364,0,3.0754
3631,17352.0,36.25,1,2010-01-12 16:13:00,332,0,0.3625
3635,17356.0,768.25,4,2010-06-03 10:25:00,190,0,7.6825
3637,17359.0,156.6,1,2010-03-01 14:48:00,284,0,1.5659999999999998
3639,17361.0,392.44,2,2010-02-01 14:33:00,312,0,3.9244
3647,17371.0,238.66,3,2010-03-26 14:01:00,259,0,2.3866
3670,17401.0,114.85,1,2010-06-16 16:54:00,177,0,1.1484999999999999
3683,17417.0,164.18,1,2010-06-09 10:00:00,184,0,1.6418000000000001
3698,17437.0,373.17,1,2010-06-28 11:11:00,165,0,3.7317
3700,17439.0,325.74,1,2010-02-22 12:48:00,291,0,3.2574
3701,17440.0,137.16,1,2010-06-08 14:40:00,185,0,1.3716
3702,17441.0,293.35,1,2009-12-07 13:32:00,368,0,2.9335000000000004
3712,17463.0,661.5,2,2010-05-28 10:04:00,196,0,6.615
3713,17464.0,710.98,2,2010-07-05 13:24:00,158,0,7.1098
3720,17472.0,224.81,1,2010-03-21 13:27:00,264,0,2.2481
3722,17474.0,1047.0,1,2010-04-19 10:43:00,235,0,10.47
3724,17477.0,1144.3,2,2010-04-06 10:06:00,248,0,11.443
3726,17479.0,389.26000000000005,1,2010-03-17 09:26:00,268,0,3.8926000000000003
3730,17484.0,209.57,2,2010-05-12 15:41:00,212,0,2.0957
3731,17487.0,160.55,1,2009-12-11 15:06:00,364,0,1.6055000000000001
3732,17488.0,336.5,1,2010-03-08 14:07:00,277,0,3.365
3739,17496.0,1141.84,3,2010-05-25 10:25:00,199,0,11.418399999999998
3741,17499.0,718.51,1,2010-05-27 09:59:00,197,0,7.1851
3749,17514.0,334.18,1,2010-02-08 14:00:00,305,0,3.3418
3758,17529.0,1240.25,2,2010-04-08 17:51:00,246,0,12.4025
3760,17531.0,970.12,2,2010-06-30 12:17:00,163,0,9.7012
3765,17539.0,1226.57,4,2010-04-01 12:07:00,253,0,12.265699999999999
3768,17542.0,170.95,2,2010-03-08 12:17:00,277,0,1.7094999999999998
3769,17543.0,120.05,1,2010-06-08 12:41:00,185,0,1.2005
3779,17557.0,34.0,1,2009-12-07 10:15:00,368,0,0.34
3784,17563.0,392.38,2,2010-05-10 14:54:00,214,0,3.9238
3785,17565.0,131.83,1,2010-05-02 11:54:00,222,0,1.3183
3787,17568.0,382.79,1,2010-03-16 16:45:00,269,0,3.8279
3789,17571.0,205.23999999999998,1,2010-06-15 12:50:00,178,0,2.0524
3791,17575.0,171.7,1,2010-02-10 13:48:00,303,0,1.7169999999999999
3793,17577.0,348.75,2,2010-03-04 13:01:00,281,0,3.4875
3795,17579.0,304.38,1,2010-05-10 14:28:00,214,0,3.0438
3799,17583.0,135.95,1,2010-05-28 14:24:00,196,0,1.3595
3802,17586.0,167.4,1,2010-03-30 13:12:00,255,0,1.6740000000000002
3803,17587.0,181.66,1,2010-03-21 14:16:00,264,0,1.8166
3807,17592.0,148.3,1,2009-12-01 10:49:00,374,0,1.483
3816,17603.0,1398.76,3,2010-04-01 11:51:00,253,0,13.9876
3818,17605.0,160.75,1,2010-04-28 14:45:00,226,0,1.6075
3819,17606.0,87.30000000000001,1,2009-12-02 13:32:00,373,0,0.8730000000000001
3828,17617.0,395.33,1,2010-05-30 12:48:00,194,0,3.9533
3831,17622.0,1130.21,2,2010-04-21 12:36:00,233,0,11.302100000000001
3835,17626.0,254.0,1,2010-04-16 12:15:00,238,0,2.54
3841,17638.0,842.4,2,2010-03-02 14:32:00,283,0,8.424
3848,17647.0,198.6,2,2010-02-08 14:40:00,305,0,1.986
3855,17660.0,163.47,1,2009-12-02 16:02:00,373,0,1.6347
3856,17662.0,412.92,2,2010-02-16 09:38:00,297,0,4.1292
3870,17678.0,301.65,1,2010-04-15 13:54:00,239,0,3.0164999999999997
3873,17681.0,731.2,5,2010-04-21 17:22:00,233,0,7.312
3899,17715.0,163.2,1,2010-04-26 12:17:00,228,0,1.632
3902,17718.0,299.83,1,2010-03-05 08:01:00,280,0,2.9983
3904,17721.0,307.21000000000004,1,2010-02-18 15:18:00,295,0,3.0721000000000003
3909,17729.0,438.65000000000003,1,2010-04-22 15:03:00,232,0,4.386500000000001
3911,17731.0,468.88,2,2010-03-28 12:43:00,257,0,4.6888
3913,17734.0,741.69,3,2010-07-02 10:01:00,161,0,7.416900000000001
3924,17748.0,358.15,1,2010-06-30 13:49:00,163,0,3.5814999999999997
3925,17749.0,351.66,1,2010-06-11 14:56:00,182,0,3.5166000000000004
3935,17763.0,71.15,3,2010-02-24 13:34:00,289,0,0.7115
3947,17778.0,197.70000000000002,1,2010-02-16 12:44:00,297,0,1.977
3948,17780.0,352.91,3,2010-02-10 13:43:00,303,0,3.5291
3951,17784.0,112.86,1,2010-06-07 16:08:00,186,0,1.1286
3954,17789.0,171.25,1,2010-02-16 13:16:00,297,0,1.7125
3957,17794.0,147.3,2,2010-01-22 10:18:00,322,0,1.473
3960,17798.0,183.09,1,2010-05-07 11:42:00,217,0,1.8309
3966,17805.0,414.72,1,2010-04-08 14:36:00,246,0,4.147200000000001
3968,17808.0,262.64,4,2010-06-09 10:44:00,184,0,2.6264
3970,17810.0,374.81,2,2010-02-09 10:47:00,304,0,3.7481
3977,17818.0,130.18,1,2009-12-02 11:34:00,373,0,1.3018
3983,17825.0,731.96,4,2010-04-20 12:01:00,234,0,7.3196
3985,17827.0,392.59,1,2010-03-28 12:20:00,257,0,3.9259
3987,17833.0,342.36,1,2009-12-16 13:40:00,359,0,3.4236
3992,17842.0,430.69,1,2010-04-16 14:23:00,238,0,4.3069
3994,17845.0,598.19,4,2010-06-02 15:20:00,191,0,5.9819
4020,17875.0,167.1,1,2010-01-20 15:30:00,324,0,1.671
4023,17880.0,366.0,2,2010-03-10 12:39:00,275,0,3.66
4025,17883.0,324.08,3,2010-06-18 16:40:00,175,0,3.2407999999999997
4033,17901.0,149.7,2,2010-07-06 11:05:00,157,0,1.4969999999999999
4034,17902.0,216.39999999999998,1,2010-06-11 12:25:00,182,0,2.1639999999999997
4037,17907.0,291.76,1,2010-03-09 12:33:00,276,0,2.9175999999999997
4039,17909.0,132.55,1,2009-12-02 13:10:00,373,0,1.3255000000000001
4040,17910.0,261.7,1,2009-12-13 16:04:00,362,0,2.617
4043,17915.0,242.13,1,2010-06-06 13:22:00,187,0,2.4213
4044,17916.0,43.87,2,2010-03-21 12:26:00,264,0,0.4387
4049,17922.0,170.4,1,2010-06-14 16:32:00,179,0,1.704
4050,17923.0,289.5,2,2010-06-30 13:41:00,163,0,2.895
4054,17927.0,294.0,1,2009-12-18 11:03:00,357,0,2.94
4055,17928.0,128.7,1,2010-05-17 15:30:00,207,0,1.287
4059,17933.0,114.69,1,2010-03-17 15:11:00,268,0,1.1469
4064,17941.0,1128.72,3,2010-04-28 09:23:00,226,0,11.2872
4066,17945.0,360.35,3,2010-01-12 11:40:00,332,0,3.6035000000000004
4071,17953.0,160.82,1,2010-06-17 15:08:00,176,0,1.6081999999999999
4073,17955.0,392.6,2,2010-02-22 11:22:00,291,0,3.926
4074,17958.0,465.42,1,2009-12-11 15:37:00,364,0,4.6542
4075,17959.0,140.75,1,2010-04-26 14:12:00,228,0,1.4075
4076,17960.0,61.300000000000004,2,2010-07-05 09:56:00,158,0,0.613
4078,17962.0,584.59,3,2010-06-08 16:24:00,185,0,5.8459
4082,17966.0,875.99,5,2010-04-27 10:14:00,227,0,8.7599
4086,17971.0,161.94,1,2010-06-09 14:04:00,184,0,1.6194
4094,17982.0,138.18,1,2010-01-28 09:38:00,316,0,1.3818000000000001
4101,17991.0,227.2,1,2010-04-27 12:46:00,227,0,2.272
4103,17993.0,235.19,1,2010-04-01 14:23:00,253,0,2.3519
4109,18000.0,124.25,1,2010-05-24 17:34:00,200,0,1.2425
4118,18012.0,115.3,1,2009-12-16 13:16:00,359,0,1.153
4122,18020.0,190.48000000000002,1,2010-06-14 12:31:00,179,0,1.9048000000000003
4127,18028.0,192.05,1,2010-05-05 13:28:00,219,0,1.9205
4128,18029.0,433.77,1,2010-03-07 15:30:00,278,0,4.3377
4134,18038.0,149.41,1,2010-06-01 15:59:00,192,0,1.4941
4137,18042.0,116.1,1,2010-06-16 10:53:00,177,0,1.161
4140,18046.0,189.63,1,2010-02-28 11:36:00,285,0,1.8962999999999999
4147,18053.0,271.05,2,2010-07-02 11:42:00,161,0,2.7105
4150,18056.0,190.95,1,2010-03-31 12:29:00,254,0,1.9095
4152,18058.0,603.9,2,2010-06-16 13:45:00,177,0,6.039
4161,18070.0,314.1,1,2010-02-08 13:28:00,305,0,3.141
4175,18091.0,360.85,1,2010-04-25 13:18:00,229,0,3.6085000000000003
4183,18100.0,451.56,1,2010-06-07 14:19:00,186,0,4.5156
4186,18103.0,105.8,1,2010-06-08 13:36:00,185,0,1.058
4189,18108.0,577.8100000000001,2,2010-04-22 09:38:00,232,0,5.7781
4192,18111.0,405.85,1,2010-04-29 12:58:00,225,0,4.0585
4195,18115.0,9.700000000000001,1,2010-01-11 11:57:00,333,0,0.09700000000000002
4202,18128.0,420.04,1,2010-06-20 13:19:00,173,0,4.2004
4203,18131.0,222.95999999999998,1,2010-03-18 08:48:00,267,0,2.2295999999999996
4205,18134.0,445.0,2,2010-04-20 14:02:00,234,0,4.45
4208,18137.0,145.99,2,2010-06-06 14:18:00,187,0,1.4599000000000002
4213,18148.0,114.10000000000001,1,2010-03-03 11:40:00,282,0,1.141
4216,18152.0,426.69,1,2010-03-03 15:26:00,282,0,4.2669
4217,18153.0,246.22,1,2010-02-18 15:50:00,295,0,2.4622
4220,18157.0,215.35,1,2010-05-17 14:09:00,207,0,2.1534999999999997
4223,18162.0,379.16,1,2009-12-07 13:24:00,368,0,3.7916000000000003
4224,18163.0,728.84,1,2010-05-04 14:51:00,220,0,7.2884
4225,18166.0,175.5,1,2010-03-26 12:26:00,259,0,1.755
4230,18173.0,589.52,1,2010-04-06 10:43:00,248,0,5.8952
4231,18174.0,58.5,1,2010-04-15 12:17:00,239,0,0.585
4232,18175.0,176.1,1,2010-02-02 10:25:00,311,0,1.761
4233,18177.0,875.45,3,2010-05-28 12:38:00,196,0,8.7545
4235,18179.0,754.38,2,2010-07-05 10:48:00,158,0,7.5438
4238,18186.0,329.58,1,2009-12-17 10:22:00,358,0,3.2958
4239,18187.0,724.89,1,2010-03-18 09:49:00,267,0,7.2489
4241,18189.0,313.49,1,2010-03-24 09:57:00,261,0,3.1349
4242,18190.0,461.16,3,2010-04-15 09:45:00,239,0,4.6116
4248,18197.0,230.1,1,2010-05-13 10:46:00,211,0,2.301
4249,18199.0,344.75,1,2010-01-25 11:32:00,319,0,3.4475
4250,18201.0,447.53000000000003,1,2009-12-17 08:55:00,358,0,4.475300000000001
4252,18206.0,314.65999999999997,1,2010-06-04 13:47:00,189,0,3.1466
4254,18208.0,360.08,1,2010-05-23 11:54:00,201,0,3.6008
4256,18212.0,298.3,1,2010-01-31 14:42:00,313,0,2.983
4260,18218.0,479.91999999999996,2,2010-04-22 12:38:00,232,0,4.7992
4271,18234.0,179.6,1,2010-06-06 11:22:00,187,0,1.796
4280,18246.0,162.72,1,2010-04-09 10:19:00,245,0,1.6272
4284,18253.0,317.88,1,2010-03-07 12:38:00,278,0,3.1788
4285,18254.0,267.9,1,2010-05-07 14:37:00,217,0,2.679
4295,18267.0,269.37,1,2010-02-05 08:43:00,308,0,2.6937
4299,18271.0,680.85,2,2010-04-09 09:26:00,245,0,6.8085
4301,18273.0,153.0,1,2010-04-28 12:24:00,226,0,1.53
4302,18275.0,741.85,2,2010-05-10 15:46:00,214,0,7.4185
4306,18279.0,231.33999999999997,1,2010-07-08 14:48:00,155,0,2.3133999999999997
4308,18281.0,120.32,1,2010-05-11 10:49:00,213,0,1.2031999999999998
4311,18285.0,427.0,1,2010-02-17 10:24:00,296,0,4.27
